,country,year,life_expectancy
143064,Ecuador,1982,66.17
143065,Egypt,1982,60.21
143066,El Salvador,1982,58.53
143067,Equatorial Guinea,1982,45.69
143068,Eritrea,1982,47.33
143070,Estonia,1982,70.03
143071,Ethiopia,1982,42.93
143074,Fiji,1982,63.2
143075,Finland,1982,74.6
143076,France,1982,75.07
143077,French Guiana,1982,68.83
143078,French Polynesia,1982,65.84
143079,Gabon,1982,55.07
143080,Gambia,1982,55.55
143081,Georgia,1982,69.46
143082,Germany,1982,73.69
143083,Ghana,1982,53.95
143085,Greece,1982,74.64
143086,Greenland,1982,62.8
143087,Grenada,1982,68.1
143088,Guadeloupe,1982,70.6
143089,Guam,1982,70.42
143090,Guatemala,1982,60.1
143092,Guinea,1982,44.47
143093,Guinea-Bissau,1982,48.45
143094,Guyana,1982,62.67
143095,Haiti,1982,51.29
143097,Honduras,1982,64.24
143098,"Hong Kong, China",1982,75.5
143099,Hungary,1982,69.47
143100,Iceland,1982,77.26
143101,India,1982,55.86
143102,Indonesia,1982,60.12
143103,Iran,1982,55.32
143104,Iraq,1982,57.41
143105,Ireland,1982,74.34
143107,Israel,1982,73.99
143108,Italy,1982,74.93
143109,Jamaica,1982,74.34
143110,Japan,1982,77.08
143112,Jordan,1982,68.45
143113,Kazakhstan,1982,66.84
143114,Kenya,1982,61.02
143115,Kiribati,1982,54.62
143116,North Korea,1982,66.08
143117,South Korea,1982,67.21
143120,Kuwait,1982,74.41
143121,Kyrgyz Republic,1982,63.62
143122,Lao,1982,47.45
143123,Latvia,1982,69.75
143124,Lebanon,1982,67.52
143125,Lesotho,1982,55.82
143126,Liberia,1982,47.97
143127,Libya,1982,69.46
143129,Lithuania,1982,71.17
143130,Luxembourg,1982,72.31
143131,"Macao, China",1982,73.17
143132,"Macedonia, FYR",1982,69.4
143133,Madagascar,1982,53.64
143134,Malawi,1982,46.53
143135,Malaysia,1982,69.53
143136,Maldives,1982,58.64
143137,Mali,1982,44.17
143138,Malta,1982,75.01
143140,Martinique,1982,71.68
143141,Mauritania,1982,56.34
143142,Mauritius,1982,67.7
143143,Mayotte,1982,68.8
143144,Mexico,1982,68.05
143145,"Micronesia, Fed. Sts.",1982,63.77
143146,Moldova,1982,65.68
143148,Mongolia,1982,59.0
143149,Montenegro,1982,73.52
143151,Morocco,1982,61.63
143152,Mozambique,1982,49.57
143153,Myanmar,1982,54.8
143154,Namibia,1982,59.01
143156,Nepal,1982,51.81
143157,Netherlands,1982,76.01
143158,Netherlands Antilles,1982,73.56
143159,New Caledonia,1982,67.89
143160,New Zealand,1982,73.87
143162,Nicaragua,1982,66.95
143163,Niger,1982,43.13
143164,Nigeria,1982,52.8
143169,Norway,1982,76.13
143170,Oman,1982,65.65
143171,Pakistan,1982,59.45
143173,Panama,1982,72.47
143174,Papua New Guinea,1982,54.26
143175,Paraguay,1982,72.19
143176,Peru,1982,63.9
143177,Philippines,1982,64.74
143179,Poland,1982,71.45
143180,Portugal,1982,72.73
143181,Puerto Rico,1982,73.65
143182,Qatar,1982,72.75
143183,Reunion,1982,69.43
143184,Romania,1982,70.11
143185,Russia,1982,68.25
143186,Rwanda,1982,48.32
143190,St. Lucia,1982,68.99
143192,St. Vincent and the Grenadines,1982,67.84
143194,Samoa,1982,64.36
143196,Sao Tome and Principe,1982,62.02
143197,Saudi Arabia,1982,68.74
143198,Senegal,1982,51.44
143199,Serbia,1982,71.01
143202,Seychelles,1982,68.83
143203,Sierra Leone,1982,52.83
143204,Singapore,1982,71.74
143205,Slovak Republic,1982,70.94
143206,Slovenia,1982,71.03
143207,Solomon Islands,1982,61.46
143208,Somalia,1982,48.28
143210,South Africa,1982,58.04
143212,Spain,1982,76.22
143213,Sri Lanka,1982,69.64
143214,Sudan,1982,57.27
143215,Suriname,1982,68.31
143217,Swaziland,1982,56.71
143218,Sweden,1982,76.36
143219,Switzerland,1982,76.26
143220,Syria,1982,67.08
143221,Taiwan,1982,72.14
143222,Tajikistan,1982,64.8
143223,Tanzania,1982,54.82
143224,Thailand,1982,65.91
143225,Timor-Leste,1982,46.61
143226,Togo,1982,54.97
143228,Tonga,1982,67.56
143230,Trinidad and Tobago,1982,68.16
143231,Tunisia,1982,66.31
143232,Turkey,1982,63.15
143233,Turkmenistan,1982,62.57
143236,Uganda,1982,52.14
143237,Ukraine,1982,69.51
143238,United Arab Emirates,1982,67.79
143239,United Kingdom,1982,74.03
143240,United States,1982,74.65
143241,Uruguay,1982,71.17
143243,Uzbekistan,1982,66.93
143245,Vanuatu,1982,58.5
143246,Venezuela,1982,69.85
143247,West Bank and Gaza,1982,67.21
143249,Western Sahara,1982,51.5
143250,Vietnam,1982,67.1
143251,Virgin Islands (U.S.),1982,72.05
143254,Yemen,1982,53.09
143256,Zambia,1982,57.14
143257,Zimbabwe,1982,63.73
143259,South Sudan,1982,45.6
143781,Afghanistan,1983,43.75
143783,Albania,1983,72.15
143784,Algeria,1983,64.97
143787,Angola,1983,46.96
143789,Antigua and Barbuda,1983,71.52
143790,Argentina,1983,71.04
143791,Armenia,1983,72.43
143792,Aruba,1983,72.93
143793,Australia,1983,75.51
143794,Austria,1983,73.19
143795,Azerbaijan,1983,65.92
143796,Bahamas,1983,67.31
143797,Bahrain,1983,70.16
143798,Bangladesh,1983,54.57
143799,Barbados,1983,70.91
143800,Belarus,1983,70.73
143801,Belgium,1983,73.81
143802,Belize,1983,70.8
143803,Benin,1983,50.97
143805,Bhutan,1983,54.87
143806,Bolivia,1983,56.67
143807,Bosnia and Herzegovina,1983,76.15
143808,Botswana,1983,61.67
143809,Brazil,1983,64.94
143811,Brunei,1983,71.84
143812,Bulgaria,1983,71.33
143813,Burkina Faso,1983,50.17
143814,Burundi,1983,46.75
143815,Cambodia,1983,49.43
143816,Cameroon,1983,56.45
143817,Canada,1983,76.04
143818,Cape Verde,1983,64.69
143820,Central African Republic,1983,50.95
143821,Chad,1983,51.78
143822,Channel Islands,1983,74.1
143823,Chile,1983,70.51
143824,China,1983,65.49
143827,Colombia,1983,69.72
143828,Comoros,1983,54.48
143829,"Congo, Dem. Rep.",1983,52.72
143830,"Congo, Rep.",1983,55.93
143832,Costa Rica,1983,74.66
143833,Cote d'Ivoire,1983,54.31
143834,Croatia,1983,71.08
143835,Cuba,1983,74.36
143836,Cyprus,1983,75.58
143837,Czech Republic,1983,71.0
143839,Denmark,1983,74.65
143840,Djibouti,1983,58.55
143842,Dominican Republic,1983,67.63
143844,Ecuador,1983,66.85
143845,Egypt,1983,60.93
143846,El Salvador,1983,59.19
143847,Equatorial Guinea,1983,46.11
143848,Eritrea,1983,47.74
143850,Estonia,1983,69.95
143851,Ethiopia,1983,42.5
143854,Fiji,1983,63.46
143855,Finland,1983,74.51
143856,France,1983,75.06
143857,French Guiana,1983,69.33
143858,French Polynesia,1983,66.39
143859,Gabon,1983,55.88
143860,Gambia,1983,56.48
143861,Georgia,1983,69.52
143862,Germany,1983,73.97
143863,Ghana,1983,54.34
143865,Greece,1983,74.94
143866,Greenland,1983,62.89
143867,Grenada,1983,68.35
143868,Guadeloupe,1983,71.01
143869,Guam,1983,70.73
143870,Guatemala,1983,60.62
143872,Guinea,1983,45.37
143873,Guinea-Bissau,1983,48.78
143874,Guyana,1983,62.85
143875,Haiti,1983,51.64
143877,Honduras,1983,65.12
143878,"Hong Kong, China",1983,75.77
143879,Hungary,1983,69.03
143880,Iceland,1983,76.91
143881,India,1983,56.19
143882,Indonesia,1983,60.64
143883,Iran,1983,55.49
143884,Iraq,1983,57.68
143885,Ireland,1983,74.4
143887,Israel,1983,74.49
143888,Italy,1983,74.75
143889,Jamaica,1983,74.55
143890,Japan,1983,77.11
143892,Jordan,1983,68.9
143893,Kazakhstan,1983,67.28
143894,Kenya,1983,61.42
143895,Kiribati,1983,55.08
143896,North Korea,1983,66.4
143897,South Korea,1983,67.78
143900,Kuwait,1983,74.81
143901,Kyrgyz Republic,1983,64.04
143902,Lao,1983,47.76
143903,Latvia,1983,69.51
143904,Lebanon,1983,67.68
143905,Lesotho,1983,56.34
143906,Liberia,1983,48.25
143907,Libya,1983,70.04
143909,Lithuania,1983,71.09
143910,Luxembourg,1983,73.19
143911,"Macao, China",1983,73.46
143912,"Macedonia, FYR",1983,69.63
143913,Madagascar,1983,53.86
143914,Malawi,1983,46.91
143915,Malaysia,1983,69.84
143916,Maldives,1983,59.64
143917,Mali,1983,45.02
143918,Malta,1983,75.28
143920,Martinique,1983,72.09
143921,Mauritania,1983,56.9
143922,Mauritius,1983,67.96
143923,Mayotte,1983,69.25
143924,Mexico,1983,68.52
143925,"Micronesia, Fed. Sts.",1983,63.81
143926,Moldova,1983,65.98
143928,Mongolia,1983,59.34
143929,Montenegro,1983,73.68
143931,Morocco,1983,62.49
143932,Mozambique,1983,49.72
143933,Myanmar,1983,55.16
143934,Namibia,1983,59.45
143936,Nepal,1983,52.57
143937,Netherlands,1983,76.21
143938,Netherlands Antilles,1983,73.8
143939,New Caledonia,1983,68.28
143940,New Zealand,1983,73.97
143942,Nicaragua,1983,67.56
143943,Niger,1983,43.66
143944,Nigeria,1983,53.12
143949,Norway,1983,76.19
143950,Oman,1983,66.59
143951,Pakistan,1983,59.77
143953,Panama,1983,72.8
143954,Papua New Guinea,1983,54.65
143955,Paraguay,1983,72.41
143956,Peru,1983,64.55
143957,Philippines,1983,65.13
143959,Poland,1983,71.29
143960,Portugal,1983,72.65
143961,Puerto Rico,1983,73.76
143962,Qatar,1983,73.01
143963,Reunion,1983,69.87
143964,Romania,1983,70.1
143965,Russia,1983,68.01
143966,Rwanda,1983,48.69
143970,St. Lucia,1983,69.29
143972,St. Vincent and the Grenadines,1983,68.15
143974,Samoa,1983,64.94
143976,Sao Tome and Principe,1983,62.12
143977,Saudi Arabia,1983,69.54
143978,Senegal,1983,52.47
143979,Serbia,1983,71.19
143982,Seychelles,1983,69.02
143983,Sierra Leone,1983,53.06
143984,Singapore,1983,72.11
143985,Slovak Republic,1983,70.64
143986,Slovenia,1983,70.74
143987,Solomon Islands,1983,61.16
143988,Somalia,1983,48.65
143990,South Africa,1983,58.64
143992,Spain,1983,76.0
143993,Sri Lanka,1983,69.83
143994,Sudan,1983,57.44
143995,Suriname,1983,68.57
143997,Swaziland,1983,57.38
143998,Sweden,1983,76.6
143999,Switzerland,1983,76.27
144000,Syria,1983,67.58
144001,Taiwan,1983,72.12
144002,Tajikistan,1983,65.07
144003,Tanzania,1983,55.05
144004,Thailand,1983,66.69
144005,Timor-Leste,1983,48.76
144006,Togo,1983,55.48
144008,Tonga,1983,67.8
144010,Trinidad and Tobago,1983,68.28
144011,Tunisia,1983,67.13
144012,Turkey,1983,63.82
144013,Turkmenistan,1983,62.89
144016,Uganda,1983,52.17
144017,Ukraine,1983,69.48
144018,United Arab Emirates,1983,68.2
144019,United Kingdom,1983,74.28
144020,United States,1983,74.71
144021,Uruguay,1983,71.46
144023,Uzbekistan,1983,67.27
144025,Vanuatu,1983,58.98
144026,Venezuela,1983,70.17
144027,West Bank and Gaza,1983,67.92
144029,Western Sahara,1983,52.4
144030,Vietnam,1983,67.3
144031,Virgin Islands (U.S.),1983,72.38
144034,Yemen,1983,54.02
144036,Zambia,1983,56.71
144037,Zimbabwe,1983,64.23
144039,South Sudan,1983,46.01
144561,Afghanistan,1984,44.45
144563,Albania,1984,72.42
144564,Algeria,1984,66.15
144567,Angola,1984,47.23
144569,Antigua and Barbuda,1984,71.82
144570,Argentina,1984,71.26
144571,Armenia,1984,72.1
144572,Aruba,1984,73.07
144573,Australia,1984,75.98
144574,Austria,1984,73.73
144575,Azerbaijan,1984,66.15
144576,Bahamas,1984,67.5
144577,Bahrain,1984,70.46
144578,Bangladesh,1984,55.0
144579,Barbados,1984,71.23
144580,Belarus,1984,70.09
144581,Belgium,1984,74.31
144582,Belize,1984,71.09
144583,Benin,1984,51.62
144585,Bhutan,1984,55.78
144586,Bolivia,1984,57.47
144587,Bosnia and Herzegovina,1984,76.63
144588,Botswana,1984,62.08
144589,Brazil,1984,65.34
144591,Brunei,1984,72.12
144592,Bulgaria,1984,71.43
144593,Burkina Faso,1984,50.71
144594,Burundi,1984,46.95
144595,Cambodia,1984,53.22
144596,Cameroon,1984,56.83
144597,Canada,1984,76.33
144598,Cape Verde,1984,65.43
144600,Central African Republic,1984,50.81
144601,Chad,1984,52.15
144602,Channel Islands,1984,74.3
144603,Chile,1984,71.0
144604,China,1984,65.68
144607,Colombia,1984,70.13
144608,Comoros,1984,54.93
144609,"Congo, Dem. Rep.",1984,53.0
144610,"Congo, Rep.",1984,55.98
144612,Costa Rica,1984,75.04
144613,Cote d'Ivoire,1984,54.69
144614,Croatia,1984,71.31
144615,Cuba,1984,74.48
144616,Cyprus,1984,75.76
144617,Czech Republic,1984,71.26
144619,Denmark,1984,74.81
144620,Djibouti,1984,58.97
144622,Dominican Republic,1984,68.18
144624,Ecuador,1984,67.53
144625,Egypt,1984,61.65
144626,El Salvador,1984,60.11
144627,Equatorial Guinea,1984,46.52
144628,Eritrea,1984,48.21
144630,Estonia,1984,69.83
144631,Ethiopia,1984,39.46
144634,Fiji,1984,63.71
144635,Finland,1984,74.82
144636,France,1984,75.56
144637,French Guiana,1984,69.79
144638,French Polynesia,1984,66.87
144639,Gabon,1984,56.66
144640,Gambia,1984,57.37
144641,Georgia,1984,69.62
144642,Germany,1984,74.44
144643,Ghana,1984,54.76
144645,Greece,1984,75.21
144646,Greenland,1984,63.05
144647,Grenada,1984,68.59
144648,Guadeloupe,1984,71.42
144649,Guam,1984,71.02
144650,Guatemala,1984,61.16
144652,Guinea,1984,46.32
144653,Guinea-Bissau,1984,49.13
144654,Guyana,1984,63.02
144655,Haiti,1984,52.02
144657,Honduras,1984,66.01
144658,"Hong Kong, China",1984,76.03
144659,Hungary,1984,69.07
144660,Iceland,1984,77.71
144661,India,1984,56.51
144662,Indonesia,1984,61.16
144663,Iran,1984,56.19
144664,Iraq,1984,58.34
144665,Ireland,1984,74.87
144667,Israel,1984,74.78
144668,Italy,1984,75.51
144669,Jamaica,1984,74.7
144670,Japan,1984,77.5
144672,Jordan,1984,69.33
144673,Kazakhstan,1984,67.7
144674,Kenya,1984,61.74
144675,Kiribati,1984,55.56
144676,North Korea,1984,66.69
144677,South Korea,1984,68.37
144680,Kuwait,1984,75.22
144681,Kyrgyz Republic,1984,64.45
144682,Lao,1984,48.12
144683,Latvia,1984,69.56
144684,Lebanon,1984,67.87
144685,Lesotho,1984,56.83
144686,Liberia,1984,48.46
144687,Libya,1984,70.58
144689,Lithuania,1984,70.6
144690,Luxembourg,1984,72.94
144691,"Macao, China",1984,73.75
144692,"Macedonia, FYR",1984,69.92
144693,Madagascar,1984,54.03
144694,Malawi,1984,47.26
144695,Malaysia,1984,70.14
144696,Maldives,1984,60.6
144697,Mali,1984,45.86
144698,Malta,1984,75.54
144700,Martinique,1984,72.5
144701,Mauritania,1984,57.41
144702,Mauritius,1984,68.14
144703,Mayotte,1984,69.69
144704,Mexico,1984,68.97
144705,"Micronesia, Fed. Sts.",1984,63.86
144706,Moldova,1984,66.38
144708,Mongolia,1984,59.76
144709,Montenegro,1984,73.83
144711,Morocco,1984,63.33
144712,Mozambique,1984,49.87
144713,Myanmar,1984,55.52
144714,Namibia,1984,59.87
144716,Nepal,1984,53.36
144717,Netherlands,1984,76.28
144718,Netherlands Antilles,1984,74.02
144719,New Caledonia,1984,68.65
144720,New Zealand,1984,74.53
144722,Nicaragua,1984,68.2
144723,Niger,1984,44.15
144724,Nigeria,1984,53.36
144729,Norway,1984,76.36
144730,Oman,1984,67.48
144731,Pakistan,1984,60.09
144733,Panama,1984,73.13
144734,Papua New Guinea,1984,54.92
144735,Paraguay,1984,72.64
144736,Peru,1984,65.18
144737,Philippines,1984,65.53
144739,Poland,1984,71.03
144740,Portugal,1984,72.94
144741,Puerto Rico,1984,73.89
144742,Qatar,1984,73.27
144743,Reunion,1984,70.3
144744,Romania,1984,70.08
144745,Russia,1984,67.53
144746,Rwanda,1984,48.88
144750,St. Lucia,1984,69.53
144752,St. Vincent and the Grenadines,1984,68.43
144754,Samoa,1984,65.51
144756,Sao Tome and Principe,1984,62.24
144757,Saudi Arabia,1984,70.3
144758,Senegal,1984,53.48
144759,Serbia,1984,71.38
144762,Seychelles,1984,69.17
144763,Sierra Leone,1984,53.16
144764,Singapore,1984,72.49
144765,Slovak Republic,1984,70.88
144766,Slovenia,1984,71.2
144767,Solomon Islands,1984,60.74
144768,Somalia,1984,48.98
144770,South Africa,1984,59.22
144772,Spain,1984,76.38
144773,Sri Lanka,1984,69.93
144774,Sudan,1984,57.61
144775,Suriname,1984,68.79
144777,Swaziland,1984,58.0
144778,Sweden,1984,76.86
144779,Switzerland,1984,76.87
144780,Syria,1984,68.05
144781,Taiwan,1984,72.79
144782,Tajikistan,1984,65.34
144783,Tanzania,1984,55.26
144784,Thailand,1984,67.52
144785,Timor-Leste,1984,50.76
144786,Togo,1984,55.96
144788,Tonga,1984,68.04
144790,Trinidad and Tobago,1984,68.39
144791,Tunisia,1984,67.87
144792,Turkey,1984,64.49
144793,Turkmenistan,1984,63.18
144796,Uganda,1984,52.16
144797,Ukraine,1984,69.17
144798,United Arab Emirates,1984,68.6
144799,United Kingdom,1984,74.66
144800,United States,1984,74.81
144801,Uruguay,1984,71.72
144803,Uzbekistan,1984,67.59
144805,Vanuatu,1984,59.44
144806,Venezuela,1984,70.53
144807,West Bank and Gaza,1984,68.59
144809,Western Sahara,1984,53.3
144810,Vietnam,1984,67.51
144811,Virgin Islands (U.S.),1984,72.71
144814,Yemen,1984,54.89
144816,Zambia,1984,56.17
144817,Zimbabwe,1984,64.63
144819,South Sudan,1984,46.5
145341,Afghanistan,1985,45.21
145343,Albania,1985,72.71
145344,Algeria,1985,67.18
145347,Angola,1985,47.5
145349,Antigua and Barbuda,1985,72.13
145350,Argentina,1985,71.46
145351,Armenia,1985,71.7
145352,Aruba,1985,73.18
145353,Australia,1985,75.41
145354,Austria,1985,73.95
145355,Azerbaijan,1985,66.37
145356,Bahamas,1985,67.67
145357,Bahrain,1985,70.73
145358,Bangladesh,1985,55.47
145359,Barbados,1985,71.54
145360,Belarus,1985,70.28
145361,Belgium,1985,74.41
145362,Belize,1985,71.34
145363,Benin,1985,52.33
145365,Bhutan,1985,56.69
145366,Bolivia,1985,58.22
145367,Bosnia and Herzegovina,1985,76.95
145368,Botswana,1985,62.44
145369,Brazil,1985,65.76
145371,Brunei,1985,72.41
145372,Bulgaria,1985,71.15
145373,Burkina Faso,1985,51.08
145374,Burundi,1985,47.08
145375,Cambodia,1985,55.5
145376,Cameroon,1985,57.17
145377,Canada,1985,76.31
145378,Cape Verde,1985,66.12
145380,Central African Republic,1985,50.57
145381,Chad,1985,52.51
145382,Channel Islands,1985,74.49
145383,Chile,1985,71.42
145384,China,1985,65.87
145387,Colombia,1985,70.48
145388,Comoros,1985,55.36
145389,"Congo, Dem. Rep.",1985,53.28
145390,"Congo, Rep.",1985,55.94
145392,Costa Rica,1985,75.37
145393,Cote d'Ivoire,1985,55.02
145394,Croatia,1985,71.54
145395,Cuba,1985,74.57
145396,Cyprus,1985,75.95
145397,Czech Republic,1985,71.48
145399,Denmark,1985,74.68
145400,Djibouti,1985,59.38
145402,Dominican Republic,1985,68.75
145404,Ecuador,1985,68.18
145405,Egypt,1985,62.38
145406,El Salvador,1985,61.24
145407,Equatorial Guinea,1985,46.92
145408,Eritrea,1985,48.77
145410,Estonia,1985,69.97
145411,Ethiopia,1985,35.43
145414,Fiji,1985,63.96
145415,Finland,1985,74.49
145416,France,1985,75.67
145417,French Guiana,1985,70.2
145418,French Polynesia,1985,67.27
145419,Gabon,1985,57.4
145420,Gambia,1985,58.21
145421,Georgia,1985,69.75
145422,Germany,1985,74.55
145423,Ghana,1985,55.23
145425,Greece,1985,75.47
145426,Greenland,1985,63.42
145427,Grenada,1985,68.83
145428,Guadeloupe,1985,71.82
145429,Guam,1985,71.3
145430,Guatemala,1985,61.72
145432,Guinea,1985,47.33
145433,Guinea-Bissau,1985,49.49
145434,Guyana,1985,63.21
145435,Haiti,1985,52.42
145437,Honduras,1985,66.86
145438,"Hong Kong, China",1985,76.28
145439,Hungary,1985,69.01
145440,Iceland,1985,77.85
145441,India,1985,56.81
145442,Indonesia,1985,61.66
145443,Iran,1985,57.39
145444,Iraq,1985,59.36
145445,Ireland,1985,74.84
145447,Israel,1985,75.1
145448,Italy,1985,75.62
145449,Jamaica,1985,74.79
145450,Japan,1985,77.8
145452,Jordan,1985,69.75
145453,Kazakhstan,1985,68.07
145454,Kenya,1985,61.96
145455,Kiribati,1985,56.04
145456,North Korea,1985,67.0
145457,South Korea,1985,68.98
145460,Kuwait,1985,75.59
145461,Kyrgyz Republic,1985,64.86
145462,Lao,1985,48.54
145463,Latvia,1985,69.72
145464,Lebanon,1985,68.07
145465,Lesotho,1985,57.31
145466,Liberia,1985,48.58
145467,Libya,1985,71.09
145469,Lithuania,1985,70.78
145470,Luxembourg,1985,73.51
145471,"Macao, China",1985,74.03
145472,"Macedonia, FYR",1985,70.26
145473,Madagascar,1985,54.19
145474,Malawi,1985,47.6
145475,Malaysia,1985,70.45
145476,Maldives,1985,61.51
145477,Mali,1985,46.68
145478,Malta,1985,75.81
145480,Martinique,1985,72.9
145481,Mauritania,1985,57.86
145482,Mauritius,1985,68.26
145483,Mayotte,1985,70.12
145484,Mexico,1985,69.4
145485,"Micronesia, Fed. Sts.",1985,63.92
145486,Moldova,1985,66.83
145488,Mongolia,1985,60.22
145489,Montenegro,1985,73.96
145491,Morocco,1985,64.14
145492,Mozambique,1985,50.02
145493,Myanmar,1985,55.87
145494,Namibia,1985,60.27
145496,Nepal,1985,54.17
145497,Netherlands,1985,76.34
145498,Netherlands Antilles,1985,74.19
145499,New Caledonia,1985,69.02
145500,New Zealand,1985,74.03
145502,Nicaragua,1985,68.89
145503,Niger,1985,44.63
145504,Nigeria,1985,53.54
145509,Norway,1985,76.07
145510,Oman,1985,68.35
145511,Pakistan,1985,60.43
145513,Panama,1985,73.45
145514,Papua New Guinea,1985,55.08
145515,Paraguay,1985,72.87
145516,Peru,1985,65.8
145517,Philippines,1985,65.95
145519,Poland,1985,70.78
145520,Portugal,1985,73.22
145521,Puerto Rico,1985,74.0
145522,Qatar,1985,73.51
145523,Reunion,1985,70.73
145524,Romania,1985,70.05
145525,Russia,1985,68.19
145526,Rwanda,1985,49.15
145530,St. Lucia,1985,69.7
145532,St. Vincent and the Grenadines,1985,68.68
145534,Samoa,1985,66.1
145536,Sao Tome and Principe,1985,62.4
145537,Saudi Arabia,1985,71.01
145538,Senegal,1985,54.45
145539,Serbia,1985,71.58
145542,Seychelles,1985,69.3
145543,Sierra Leone,1985,53.14
145544,Singapore,1985,72.87
145545,Slovak Republic,1985,70.89
145546,Slovenia,1985,71.63
145547,Solomon Islands,1985,60.26
145548,Somalia,1985,49.24
145550,South Africa,1985,59.78
145552,Spain,1985,76.34
145553,Sri Lanka,1985,69.97
145554,Sudan,1985,57.81
145555,Suriname,1985,68.98
145557,Swaziland,1985,58.6
145558,Sweden,1985,76.72
145559,Switzerland,1985,76.99
145560,Syria,1985,68.51
145561,Taiwan,1985,72.98
145562,Tajikistan,1985,65.55
145563,Tanzania,1985,55.44
145564,Thailand,1985,68.36
145565,Timor-Leste,1985,52.51
145566,Togo,1985,56.39
145568,Tonga,1985,68.27
145570,Trinidad and Tobago,1985,68.5
145571,Tunisia,1985,68.56
145572,Turkey,1985,65.15
145573,Turkmenistan,1985,63.44
145576,Uganda,1985,52.09
145577,Ukraine,1985,69.47
145578,United Arab Emirates,1985,68.98
145579,United Kingdom,1985,74.51
145580,United States,1985,74.79
145581,Uruguay,1985,71.97
145583,Uzbekistan,1985,67.85
145585,Vanuatu,1985,59.87
145586,Venezuela,1985,70.89
